4651
445301	446665	2	451	451
446814	447704	2	452	452
447716	448045	2	453	453
448045	448659	2	454	454
448649	450640	2	455	455
450662	451609	2	456	456
452069	453544	2	457	457
453588	454166	2	458	458
454471	454788	1	459	459
455132	456430	1	460	460
456676	457299	1	461	461
457425	458699	1	462	462
458887	461241	1	463	463
461450	461722	1	464	464
461914	463785	1	465	465
463936	464307	1	466	466
464401	464799	1	467	467
464851	465546	2	468	468
465611	467311	2	469	469
467411	468229	1	470	470
468382	468840	1	471	471
468870	470642	1	472	472
470635	472416	1	473	473
472597	472935	1	474	474
472965	474251	1	475	475
474300	475160	2	476	476
475378	475950	1	477	477
475981	476370	2	478	478
476447	476560	1	479	479
476671	477024	1	480	480
477066	478616	2	481	481
478780	479250	2	482	482
479366	479917	2	483	483
480089	480307	2	484	484
480333	480707	2	485	485
481253	484402	2	486	486
484425	485618	2	487	487
485760	486407	1	488	488
486535	489897	1	489	489
490109	490270	2	490	490
490284	490811	2	491	491
490881	491258	1	492	492
491411	491962	1	493	493
492091	494022	1	494	494
494075	494404	1	495	495
494404	495009	1	496	496
495119	496993	1	497	497
497174	497818	1	498	498
498054	499016	1	499	499
499013	499972	2	500	500
500124	501428	1	501	501
501561	503237	2	502	502
503475	504695	2	503	503
504913	506565	1	504	504
506602	507081	2	505	505
507203	507286	1	506	506
507285	508079	2	507	507
508217	508558	1	508	508
508874	511378	2	509	509
511640	512572	1	510	510
512575	513867	1	511	511
513992	514399	1	512	512
514400	514858	2	513	513
514855	515772	2	514	514
515918	516595	1	515	515
516582	517361	1	516	516
517424	518278	2	517	517
518339	519148	2	518	518
519138	519764	2	519	519
519732	520418	1	520	520
520415	522829	1	521	521
523260	527540	1	522	522
527580	527948	1	523	523
527948	528658	1	524	524
528639	529129	1	525	525
529496	529591	1	526	526
529644	530015	2	527	527
530131	531225	2	528	528
531294	532220	2	529	529
532450	532932	1	530	530
533010	533825	1	531	531
533628	533862	1	532	532
533915	535696	1	533	533
535709	536485	1	534	534
536585	537463	1	535	535
537632	539086	1	536	536
539146	540507	1	537	537
540564	541865	1	538	538
541887	543032	1	539	539
543260	544045	2	540	540
544056	545291	2	541	541
545313	546362	2	542	542
546679	548346	1	543	543
548356	549615	1	544	544
549626	550441	1	545	545
550438	551331	1	546	546
551526	552593	2	547	547
552590	553099	2	548	548
553217	553939	2	549	549
553942	554436	2	550	550
554610	555995	1	551	551
556031	556552	2	552	552
556660	556872	2	553	553
556874	557740	2	554	554
558211	558753	1	555	555
558973	559665	1	556	556
559696	562299	1	557	557
562335	563318	1	558	558
563329	563844	1	559	559
563847	564479	2	560	560
564722	564798	1	561	561
564814	565977	2	562	562
565857	566078	2	563	563
566097	566360	2	564	564
566375	566686	1	565	565
566683	568246	1	566	566
566841	567140	1	567	567
567137	568003	1	568	568
568314	568646	1	569	569
568694	568843	1	570	570
568901	570427	1	571	571
570892	571443	1	572	572
571453	572250	1	573	573
572367	572468	1	574	574
572465	572920	1	575	575
572920	573090	1	576	576
573083	573373	1	577	577
573370	573732	1	578	578
573729	573869	1	579	579
573955	574338	1	580	580
574528	576824	2	581	581
574736	575716	2	582	582
577397	577612	1	583	583
577612	578109	1	584	584
578106	578567	1	585	585
578326	578508	1	586	586
578599	578892	2	587	587
579183	579593	2	588	588
579879	580085	1	589	589
580250	580444	2	590	590
580833	581378	1	591	591
581353	581661	1	592	592
581533	582096	1	593	593
582151	582805	2	594	594
582874	583059	1	595	595
583680	584429	1	596	596
584679	585632	2	597	597
586146	586907	2	598	598
587090	587980	2	599	599
587981	590953	2	600	600
590940	593177	2	601	601
593327	594769	2	602	602
594759	595442	2	603	603
595599	596972	1	604	604
597130	597462	1	605	605
597478	598701	1	606	606
598713	601856	1	607	607
601958	603334	1	608	608
603415	604662	2	609	609
604770	605423	2	610	610
605517	605885	2	611	611
605950	606198	2	612	612
606264	607382	2	613	613
607732	607791	2	614	614
607835	607987	1	615	615
608064	609176	1	616	616
609458	610078	2	617	617
610253	612493	2	618	618
612736	613938	1	619	619
613941	614159	1	620	620
614156	618037	1	621	621
618253	619386	1	622	622
619383	620198	2	623	623
620195	621187	2	624	624
621184	622188	2	625	625
622299	623549	1	626	626
623553	624509	2	627	627
624884	626059	1	628	628
626069	627679	1	629	629
627693	628550	1	630	630
628550	629296	1	631	631
629299	629712	1	632	632
629893	631998	1	633	633
632181	632378	1	634	634
632388	633476	2	635	635
633585	634745	1	636	636
634746	635375	2	637	637
635348	636568	2	638	638
636715	637617	2	639	639
637826	638572	2	640	640
638944	639507	1	641	641
639752	641317	1	642	642
641438	641866	2	643	643
642087	643325	1	644	644
643329	643418	2	645	645
643556	643966	2	646	646
644196	645002	2	647	647
645116	646579	2	648	648
646630	647508	2	649	649
647483	648034	2	650	650
648038	649570	2	651	651
649581	650489	2	652	652
650486	650782	2	653	653
650797	651855	2	654	654
652234	653892	1	655	655
653861	654541	1	656	656
654582	655967	2	657	657
656556	657116	1	658	658
657291	657500	1	659	659
657554	657937	2	660	660
658030	658817	1	661	661
658946	659149	1	662	662
659250	660215	2	663	663
660424	661377	2	664	664
661636	662277	2	665	665
662378	662641	2	666	666
662751	663962	2	667	667
664101	665189	2	668	668
665200	666312	2	669	669
666315	668216	2	670	670
668247	668714	2	671	671
668718	669035	2	672	672
669295	669906	2	673	673
669930	670571	2	674	674
670573	671604	2	675	675
671604	672185	2	676	676
672200	674782	2	677	677
675017	675499	1	678	678
675569	676546	2	679	679
676710	677417	1	680	680
677414	678841	1	681	681
678851	679405	2	682	682
679507	680214	1	683	683
680211	681662	1	684	684
681722	683392	2	685	685
683476	684411	2	686	686
684529	685254	2	687	687
685254	685928	2	688	688
685928	686668	2	689	689
686680	686842	2	690	690
686838	687746	2	691	691
687996	688976	2	692	692
689342	690880	2	693	693
690905	691783	2	694	694
691873	692340	2	695	695
692337	693377	2	696	696
693530	694954	2	697	697
695100	696275	1	698	698
696429	696503	2	699	699
696541	696615	2	700	700
696663	696739	2	701	701
696755	696829	2	702	702
696864	696938	2	703	703
696962	697046	2	704	704
697056	697132	2	705	705
697512	699176	2	706	706
699573	700325	2	707	707
700373	701593	2	708	708
701602	702750	2	709	709
702810	703610	2	710	710
703943	705889	1	711	711
706092	707756	1	712	712
708235	708332	1	713	713
708333	709739	1	714	714
709789	710115	1	715	715
710199	710645	2	716	716
710638	710724	2	717	717
710934	711464	2	718	718
711604	711897	2	719	719
712037	712801	2	720	720
712986	713531	1	721	721
713557	715197	1	722	722
715411	715905	1	723	723
715946	716596	2	724	724
716720	716869	2	725	725
716945	718264	2	726	726
718261	720459	2	727	727
720717	720821	2	728	728
721055	721732	2	729	729
721729	724413	2	730	730
724406	724978	2	731	731
724987	727035	2	732	732
727058	728731	2	733	733
728731	728820	2	734	734
729133	729339	1	735	735
729582	733775	1	736	736
733775	734101	1	737	737
734219	735652	1	738	738
735649	736218	1	739	739
736444	736698	1	740	740
736899	737960	1	741	741
738091	738852	1	742	742
739000	739509	1	743	743
739506	740924	1	744	744
741074	742555	2	745	745
742826	743569	1	746	746
743592	744248	1	747	747
744242	745174	1	748	748
745164	745898	1	749	749
745934	746725	1	750	750
746722	747768	2	751	751
747920	748981	2	752	752
748978	749706	2	753	753
749721	752168	2	754	754
752228	752794	2	755	755
753184	754467	2	756	756
754657	754689	2	757	757
754673	754780	2	758	758
755176	755565	1	759	759
755559	755906	1	760	760
755906	757672	1	761	761
757688	758404	1	762	762
758705	761506	1	763	763
761521	762738	1	764	764
763013	764179	1	765	765
764179	765048	1	766	766
765049	765149	1	767	767
765152	765874	2	768	768
765983	767959	1	769	769
767977	770610	1	770	770
771457	773025	1	771	771
773041	774180	1	772	772
774195	774308	1	773	773
774308	774601	1	774	774
774751	775155	1	775	775
775152	775844	1	776	776
775848	776276	1	777	777
776341	777606	1	778	778
777739	779031	1	779	779
779066	779587	1	780	780
779597	780388	1	781	781
780553	780628	1	782	782
780764	780839	1	783	783
780842	780917	1	784	784
781067	781142	1	785	785
781146	781221	1	786	786
781368	781443	1	787	787
781576	781651	1	788	788
782084	783127	1	789	789
783165	783884	1	790	790
783881	784822	2	791	791
784936	785316	2	792	792
785632	786684	1	793	793
786842	787594	2	794	794
787796	788836	2	795	795
788830	789978	2	796	796
789982	791028	2	797	797
791038	792054	2	798	798
792315	793787	2	799	799
793855	794643	2	800	800
794772	794921	1	801	801
795088	795861	1	802	802
795861	796550	1	803	803
796553	797611	1	804	804
797612	798430	2	805	805
798585	799580	1	806	806
799621	800574	2	807	807
800758	801810	1	808	808
801886	803319	1	809	809
803502	805763	1	810	810
805997	807280	2	811	811
807432	807908	2	812	812
807967	809256	2	813	813
809343	810383	1	814	814
810380	811534	1	815	815
811521	812276	1	816	816
812269	812946	1	817	817
813525	815546	1	818	818
815738	816646	2	819	819
817043	818032	1	820	820
818054	818566	1	821	821
818569	819054	1	822	822
819047	819292	1	823	823
819294	819746	1	824	824
819883	820587	1	825	825
820792	821505	1	826	826
821541	822497	2	827	827
822497	823738	2	828	828
823735	824496	2	829	829
824629	825039	1	830	830
825001	826107	2	831	831
826118	827251	2	832	832
827244	828980	2	833	833
828973	829971	2	834	834
829971	830642	2	835	835
830871	832235	1	836	836
832467	832949	2	837	837
833069	835219	1	838	838
835247	836209	1	839	839
836350	837435	1	840	840
837434	837530	2	841	841
837502	837561	1	842	842
837664	837924	2	843	843
838189	838455	2	844	844
838529	839206	2	845	845
839248	841530	2	846	846
841795	842055	2	847	847
842331	843257	1	848	848
843254	845479	2	849	849
845740	846462	2	850	850
846459	847118	2	851	851
847257	848003	2	852	852
848407	848910	2	853	853
849209	850096	2	854	854
850331	850396	1	855	855
850449	850964	1	856	856
851013	852596	2	857	857
852724	853063	2	858	858
852868	852996	2	859	859
853182	853649	1	860	860
853646	854764	1	861	861
854823	855743	2	862	862
855962	857554	1	863	863
857795	859060	2	864	864
859212	860027	2	865	865
860173	862605	2	866	866
862611	863510	2	867	867
863641	864303	1	868	868
864379	865128	2	869	869
865128	866363	2	870	870
866567	867532	1	871	871
867519	869390	1	872	872
869410	870948	1	873	873
870966	871886	1	874	874
871889	872800	1	875	875
872978	875326	1	876	876
875334	876662	1	877	877
876709	878034	2	878	878
878247	878630	1	879	879
878741	879856	1	880	880
879853	880479	2	881	881
880726	881928	1	882	882
881975	882733	2	883	883
882791	883387	2	884	884
883672	884904	1	885	885
884945	885229	2	886	886
885315	886130	2	887	887
886130	887338	2	888	888
887422	887958	1	889	889
887978	888056	2	890	890
888133	889818	2	891	891
890088	890465	1	892	892
890495	890752	2	893	893
890912	891199	1	894	894
891183	891905	1	895	895
891966	892868	1	896	896
892956	893432	1	897	897
893783	894895	1	898	898
894990	896123	1	899	899
896133	897086	1	900	900
897083	897928	1	901	901
897988	898476	1	902	902
898517	899644	1	903	903
899843	900574	2	904	904
900865	901533	2	905	905
901533	902249	2	906	906
902256	902987	2	907	907
903005	903733	2	908	908
903951	904466	2	909	909
904592	904915	1	910	910
904912	905742	1	911	911
905739	906752	2	912	912
906851	908281	2	913	913
908292	909293	2	914	914
909330	911048	2	915	915
911181	912149	2	916	916
912161	913813	2	917	917
913957	914856	2	918	918
915351	916046	2	919	919
916472	918130	1	920	920
918127	919119	2	921	921
919234	920349	1	922	922
920346	922292	1	923	923
922365	922589	2	924	924
922739	922813	1	925	925
922912	923232	1	926	926
923263	925539	1	927	927
925883	925970	2	928	928
926224	926442	2	929	929
926727	927431	2	930	930
927473	929194	2	931	931
929195	930961	2	932	932
931084	932049	2	933	933
932594	933088	1	934	934
933223	937212	1	935	935
937371	937982	1	936	936
937993	939336	1	937	937
939427	940719	1	938	938
940958	943402	1	939	939
943413	944030	1	940	940
944032	944895	1	941	941
944930	945556	2	942	942
945870	947018	1	943	943
947228	948658	1	944	944
948659	949567	2	945	945
949667	950257	1	946	946
950339	951079	2	947	947
951271	953553	2	948	948
953608	954465	2	949	949
954871	956631	2	950	950
956761	957453	1	951	951
957652	958740	1	952	952
958811	960094	1	953	953
960263	961027	1	954	954
961200	961883	1	955	955
961994	963667	1	956	956
963827	964111	1	957	957
964319	966583	1	958	958
966620	968368	1	959	959
968365	969351	1	960	960
969388	970620	1	961	961
970672	970854	1	962	962
970851	971597	1	963	963
971751	972644	1	964	964
972621	973400	2	965	965
973536	974321	1	966	966
974318	975640	1	967	967
975621	976325	1	968	968
976325	980785	1	969	969
981046	982893	1	970	970
983074	983622	1	971	971
983649	984296	1	972	972
984518	985708	2	973	973
985893	986981	2	974	974
987584	988984	2	975	975
989153	990355	2	976	976
990621	993233	1	977	977
993276	994043	2	978	978
994040	994831	2	979	979
994842	995987	2	980	980
995984	996943	2	981	981
996936	997511	2	982	982
997867	998406	1	983	983
998489	999190	1	984	984
999215	1001815	1	985	985
1001806	1002876	1	986	986
1002888	1003430	1	987	987
1003438	1003953	1	988	988
1003946	1004656	1	989	989
1004767	1005777	1	990	990
1005951	1006493	1	991	991
1006490	1007599	2	992	992
1007843	1009951	1	993	993
1009963	1011870	1	994	994
1012000	1013253	1	995	995
1013258	1014898	1	996	996
1014895	1015458	1	997	997
1015714	1015881	1	998	998
1015951	1016469	2	999	999
1016538	1018298	2	1000	1000
1018484	1018936	1	1001	1001
1019012	1020052	2	1002	1002
1020409	1020918	2	1003	1003
1021137	1021766	1	1004	1004
1021729	1023882	2	1005	1005
1023901	1024347	2	1006	1006
1024470	1026524	1	1007	1007
1026556	1027014	2	1008	1008
1027110	1027772	2	1009	1009
1027945	1028358	1	1010	1010
1028403	1028720	2	1011	1011
1028778	1029968	2	1012	1012
1030063	1030341	1	1013	1013
1030338	1030667	2	1014	1014
1030758	1031417	2	1015	1015
1031624	1031711	2	1016	1016
1032138	1033256	1	1017	1017
1033253	1035046	1	1018	1018
1035065	1035772	1	1019	1019
1035769	1036356	1	1020	1020
1036353	1036751	1	1021	1021
1036748	1037605	1	1022	1022
1037739	1039283	1	1023	1023
1039295	1040431	1	1024	1024
1040444	1040536	1	1025	1025
1040616	1041914	1	1026	1026
1042029	1044209	2	1027	1027
1044229	1044675	2	1028	1028
1044663	1045802	2	1029	1029
1045848	1047944	2	1030	1030
1047944	1048690	2	1031	1031
1048687	1049331	2	1032	1032
1049438	1049743	2	1033	1033
1049832	1050107	1	1034	1034
1050026	1050529	1	1035	1035
1050962	1051174	2	1036	1036
1051460	1051672	1	1037	1037
1051683	1051871	1	1038	1038
1051846	1052076	1	1039	1039
1052066	1052239	1	1040	1040
1052288	1053361	2	1041	1041
1053433	1056177	2	1042	1042
1056260	1057288	1	1043	1043
1057261	1057953	2	1044	1044
1058083	1059255	1	1045	1045
1059255	1061801	1	1046	1046
1061798	1062397	1	1047	1047
1062549	1062854	2	1048	1048
1062854	1063774	2	1049	1049
1064035	1065291	1	1050	1050
1065584	1066825	1	1051	1051
1066863	1067090	2	1052	1052
1067111	1067707	2	1053	1053
1068080	1068253	1	1054	1054
1068510	1069838	2	1055	1055
1069859	1070353	2	1056	1056
1070364	1070954	2	1057	1057
1070964	1071764	2	1058	1058
1071772	1072158	2	1059	1059
1072170	1072862	2	1060	1060
1072862	1074010	2	1061	1061
1074241	1074879	1	1062	1062
1074919	1078881	2	1063	1063
1079119	1079145	1	1064	1064
1079304	1080812	1	1065	1065
1081355	1082184	1	1066	1066
1082242	1083369	1	1067	1067
1083375	1084646	1	1068	1068
1084991	1086055	1	1069	1069
1086105	1086518	2	1070	1070
1086520	1087845	2	1071	1071
1087838	1089856	2	1072	1072
1089865	1092288	2	1073	1073
1092875	1094233	1	1074	1074
1094274	1095140	2	1075	1075
1095137	1095436	2	1076	1076
1095543	1095845	1	1077	1077
1095842	1096828	1	1078	1078
1097564	1097651	2	1079	1079
1097885	1098823	1	1080	1080
1098878	1099615	1	1081	1081
1099639	1100193	1	1082	1082
1100295	1100786	1	1083	1083
1100850	1101683	2	1084	1084
1101710	1102126	2	1085	1085
1102151	1102540	2	1086	1086
1102545	1103195	2	1087	1087
1103950	1104405	1	1088	1088
1104446	1104901	1	1089	1089
1104960	1105292	1	1090	1090
1105413	1105724	1	1091	1091
1105819	1106352	1	1092	1092
1106354	1107775	1	1093	1093
1107783	1108940	2	1094	1094
1109334	1110869	1	1095	1095
1110862	1113405	1	1096	1096
1113578	1113805	1	1097	1097
1113806	1114180	2	1098	1098
1114263	1115489	2	1099	1099
1115661	1116581	2	1100	1100
1116806	1117858	1	1101	1101
1117900	1118475	2	1102	1102
1118479	1119045	2	1103	1103
1119306	1119446	2	1104	1104
1119467	1120585	2	1105	1105
1120700	1120954	2	1106	1106
1121241	1121486	2	1107	1107
1121560	1122606	2	1108	1108
1122712	1123272	2	1109	1109
1123406	1124053	2	1110	1110
1124117	1125325	2	1111	1111
1125561	1126145	1	1112	1112
1126156	1126803	1	1113	1113
1126805	1127728	1	1114	1114
1127838	1129373	1	1115	1115
1129413	1129829	2	1116	1116
1129834	1130127	2	1117	1117
1130203	1130862	2	1118	1118
1131017	1131433	1	1119	1119
1131437	1131841	1	1120	1120
1131853	1132548	1	1121	1121
1132573	1133781	1	1122	1122
